reviewId,userName,content,score
f5ee1ae1-2e99-4b80-be71-9b762ce58a41,Gede Uma,"Game rpg paling ringan cocok untuk dimainin di HP spek minim seperti j2 prime atau HP ram 1 2 , selamat mencoba😁",5
ea794f61-3d84-4ad3-bc05-23ba2796cec9,Bin Tang,Nice seru gamenya,5
5c75af27-da3c-49b1-9965-f1a348c78c82,Pentolkuah Pedas,Mantapsss,5
eee7f9ad-9bc2-48ee-9f73-e7be26758f99,hyln_,Memo gw gak cukup download data 😭😭 /sed /imogirl /🐸,1
2e9cff55-bec0-4589-8e82-b4015a2cfba5,afkar Mirza safaraz,bagusss bangett cokkk,5
ad1e9e3a-f6ca-400c-be17-c4b4cdf75bd6,Ega Sidqia,Mantap,5
ee29a1d5-9948-4388-a32c-c05b2b823721,Eman Aza,"Kirain gw bagus bnget ternyata hoax doang,habis download ini game main sendri doang..kirain gw main ama tim ternyata solo ques wkwkwk",1
6afd3e97-20ae-45c4-a0bc-afe7d4263cb3,davin vennata,Games bagus,5
97be4a97-0bf7-455a-a378-90b1ca736d5b,Aiden Pearce,"Game open world terbaik, kurangnya cuma gampang overheat, ga tahu kenapa berat banget ini game. ""This game redefine mobile gaming""",5
ffdd8a6c-e580-476a-90b5-f06f5191fca7,Agung Prastiyo,Bagus,5
a242fc81-630c-4ad2-aa24-899e37b518df,Ryan koce,Sinyal nya ping mulu. Sistem gacha nya kurang suka,3
ae271b8e-cb98-4dc8-9326-ecb1759d0288,Yus Sawijaya,Josss gandossss,5
62325346-23f6-49bf-8ec3-717e8ad61ed1,yoga sulistyo,"Game yg sangat mempesona... Baik dari alur, carakter, ilustrasi.. Pokok nya the best",5
71fc60e6-2cf4-4901-948c-5b4e02c7ea22,Dedi yusuf,"Game nya seru banget, tapi yang bikin kesel suka keluar sendiri dari game nya, loginnya juga lama bisa"" Login sampe 3-5menit an",5
ce21413a-cb4a-4220-8021-200738203b54,l u m i,"main dari 2.7 , genshin seru banget ,cocok dimainin pas gabut (⁠ ⁠╹⁠▽⁠╹⁠ ⁠) grafik + story mantep 😍 the best pokoknya!!",5
dbc1f1df-e185-4f8c-acce-13c6f2c64fe4,mayiet djancuk,"Quesnya bikin males,",1
c0a2a0a8-3988-44a5-9407-9fcebcd9f6ef,Rokim Ik,Permainan yang menambah ilmu wawasan,5
c8895af8-248e-49de-a29d-17a5c983eb17,Sri Luthfiyyah,Game nya ringan dan cocok dimainkan saat lagi santai,5
a2d30c40-7327-4d41-901f-08b92e2e9156,khaudil hehe,Sengaja gua bintang satu biar pemainnya dikit trus eventnya jadi bagus2:v,1
783574e3-9b35-424e-873b-67c198565418,Niko Andreas,"Game nya sangat baguss sekali, cocok buat para kaum emosional🙂",1
7a70290e-b657-4c09-8e4f-406d32a4e30d,Abitsyam Abitsyam,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍👍👍❤️🥰,5
dc98c87c-2d3e-4b57-95b4-6f6ddc8997ea,Maher Zaki ramdan,"Kok saya GK bisa masuk yah padahal dah beli kartu memory tapi tetep aja GK bisa masuk,malah ada bacaan""kosongkan memory"" kek gitu gitu lah tolong dong kasih saran apakah harus pakai WiFi atau gimn",5
9725fadd-9eb6-4fde-bc6b-44af30aa6352,RFTS Z,Gadapet albedo gw uninstall,5
1f356962-2029-471b-8c38-ed9b5cc26d97,Alvaro Valerie R,give more primo please hehe,5
4c6af4b4-60cc-44a2-b7bf-8337b70c3809,Farhan Fathoni,Good game,5
fb80f6f7-a657-4782-8448-a4909e9fbf46,Octavia Prita,"Grafitasi nya bagus, pemandangannya bagus, karakternya juga bagus, walau sering mengupdate ulang aku tetep suka game ini!! tidak membuatku bosan, dan menaikkan level terus menerus itu menyenangkan!!! Selagi ada ghensin ayo dowload dan main bareng!!!!!!!!!!!!!!!!!!!!!! (≡^∇^≡)",5
5dc1152f-361e-4da1-96e9-8e0846ff60da,Nathan ocva,Grafik udah bagus apalagi carakter nya . trus petualangan nya seru banget lagi . sumpah g nyesel gw dowload ni game,5
87734f59-ac65-4b12-9963-dc75adf9af0a,Agustian Putra Pradana,Tolong jangan besar² size game nya di PC aja dah mencapai sekitar 48 gb,5
bedb0d3b-2a59-42cc-be60-3af7715f1dd2,iqbal ramamj,Tolong game nya jangan banyak update aku aja udah servis hp 9 kali dari 9 ram jadi 29 ram udah itu masih ngelek aku servis hp lagi sekara sudah 47 ram tetap ngelek padahal WiFi ku gak ngelek udah itu aku top up tapi gak masuk aku top up di Alfamart 3jt tapi gak masuk abis itu suka keluar game sendiri,5
af5c2076-7622-4d3e-bd2a-847f321fe95e,Adrian Abrar,"Grafik udah bagus, cerita juga menarik, tapi tolong tambahin fitur penghapusan quest yang udah dimainin biar gk membengkak penyimpanan internal.",4
625a1595-b2a3-4cc0-b7ba-3e9cfe8120fb,M.Arif Firdaus,"Untuk pengajuan pengembalian akun di perbaiki lagi, gua udah 4 bulan akun belum balik2, udah keluar duit sama waktu juga buat build karakter2",1
5f4e30aa-9023-4203-80ee-56d9f2a3d94c,Richard Charles,Game nya sangat bagus walau pun ada beberapa hp yang mungkin grafik nya kurang di sukai,5
6dcd8a76-b979-4503-840f-e62bf98b4683,Muhamad Imron,Semangat nguli,5
31d6cb48-9cd9-41f7-9671-72face25068d,Khay La,Misi nya gak jelas,2
604d1374-ebb2-40df-a2a4-76c488bb8a35,Audrey Kirania,geme fav gweh 💐💐,5
f1407f6d-2470-4541-9f58-f3c2ae45ce33,Wahyu Arif,Pengen kazuha,4
faef2503-eeee-42fb-bf8e-d19c0c4cc59b,genshin_cs,Hp spesifikasi rendah sangat banyak kendala dalam menjalankan game ini,1
9019f264-bcf7-4662-bdac-e33e5517388f,wildan saputraa,Tambah ribet lur,3
842f22f4-94a7-49f9-bce9-5dafc389bfae,SERVER TURK,Handphone gw meledak karena grafiknya,5
ee71c0ab-b224-400c-b9b8-43785cb27ede,Realme Prabumulih,"Kau Enda jadi pacarku yang Enda ke wa ini kontak munor wa 18882asli bro, kalau mau coba silahkan download garry's mod 👍🗿",5
eb3c63fb-5918-4310-a2a9-0899e3e0c52c,Laszlo Merah_676,Game ini sangat bagus tapi ukurannya sangat besar tapi aku kasih bintang 5 karena ini terlalu bagus,5
3358d208-8e10-4b1c-a438-2fec9e7f380b,Kaka Ghilman,Pelit bet pelit,5
3be83570-c385-4795-8bed-d09aff2217ef,Argha Zuki,"Pengalaman bermain adventure sangat seru, mantap",5
7801ea65-afbf-4ea5-99cb-2aea589e8e45,Aulia Dara,Susah dapat hero bintang 5,4
09149a23-f53a-4f03-bdd7-5874794c20c1,Handri Hermawan,Nahida no nerf,1
f8c65ae8-9c22-48dd-8ac5-03c2b71f46cf,Haidar Muhammad.,Sangat lumayan,5
d335f2c8-4ad9-465a-b0fa-74d946ab2aad,UBay Wilian,"Semoga genshin impact ada versi yang lite, biar hp2 speck bawah biar bisa menikmati serunya main genshin impact",5
a4a85f3e-9938-47b4-815d-823d997a975c,Zulfi Bandits,"Dari segi grafik nya the best banget sama story nya jga bagus cuma sayang nya ukuran game nya gede bgt apalagi untuk hp yg Snapdragon nya dibawah 800+ agak lag, selebihnya bagus banget",5
ce9df287-5bee-4f3b-98bb-f9ff822688ab,Jovan Lim,Bagus dan dunianya itu open word jadi bisa menjelajah di tambah aku dapat ketemu banyak waifu,5
7aebe0fe-2af3-4a34-896b-8ca6974f9dd8,Rus Wirzi,Kiw,5
60003c65-f94a-4750-8c7d-b5eead4f9853,Alfauzan Mulyadi,Game yg Sangat Bagus,5
2cdd0b94-cf1a-4064-9cdd-5c52bae00259,Quinsa Umayah,"JELEK BANGET SETAN, AKU CUMAN MAU VENTI😢😢😢KENTUT LO",1
81d10446-e27f-4b25-a335-40cedcb4894d,hati hati,"Gila 20 gb,. Langsun uninstal🤣",1
98976bd5-01fd-4091-8d8d-4e03bd9e98b5,John Russell,Game bagus,5
85040ed7-7371-44be-a644-78c5dc3cfd02,Ivan Pratama,semoga dapet nahida,5
ede2ffec-10a2-4a63-b940-63b9309c5023,Aing Maung,Ak suka chongyun makanya aku reting wan tausen,5
b97cacf8-9a2a-48f2-92b9-b3ed8be6f5f3,Taufan andika surya pratama,Hokii,5
82577e7d-4c67-4590-a4f7-4749a54a51cd,RAPI_ Riani,Good,5
02719b86-e4ac-4665-b1c7-3584ff8221ce,Irma Yulita Anggraini,Gamenya kerenn cuyy😆😆,5
1748cc1e-e531-4dee-8a7e-9bbad08b828b,Aghi inzaghi,🅚🅔🅡🅔🅝,5
1b9f4412-0b50-46c4-b37f-be47e9d26c7e,Muhammad Rusdianor,Game yang sangat luar biasa 👍,5
cd620411-5403-4a57-9d42-2aa38dff0d53,Rafly Suami Eula,Gem komunis gem Dajjal gem cine gem jawe gem kontol,1
0bc4ba55-b584-42b4-927a-a1066761493f,XI MIPA 2 Rangga Aji Saputra,Add more waifu,5
4a15b15a-48af-42de-ac8b-0f4b75d648d0,Farid Irfan,Kelihatannya bagus tapi pengen download eh malah download lagi 😭😭😭😭😭😭😭😭😭😭😭😭😭,1
f2a595b2-ffc5-4329-ace2-e956eb3745d8,Rizuno Adesta,Seru banget,5
b9f426b2-779b-4b72-854f-740c810f0eba,Souza Moe,"Jujur ini game Teramat bagus, gue aja yang gak bagus mau ngasih rating 1 ke ini game. Genshin skrng ribet masalah quest dan puzzle, expore map kejauhan, musuh darah tebel tebel, emang game buat yg PayToWin aja yg bisa nikmatin, kalo lu F2P dari awal juga mustahil gak gatel tangan pengen top up, Domain juga isi artifakny bnyk yg sampah, damage kek cepirit kalo gk ada substat yg bagus, Expore map jauh, Mau nikmatin game jadi malah stress, segitunya dipersyulit lupakan reyhan , apalgi reyhan kntoo*",1
1c7ad935-c423-4d1a-9e11-15d64c6b69f9,Dian Asoy,Ok,5
39123acc-468e-4751-aca5-753aa85f0fda,WARTEK local,Game gacha paling susah dapet bintang 5 Mohon di permudah lagi mendapat kan hero bintang 5 nya. Saya bosan mengunkana hero bintang 4,1
8ffaf352-5960-42f2-a5a8-15b0754fb867,Finaa Chan,"Sumpah ini game baguss bangettt cuy, meski emang agak berat kalo device nya kurang. Tapi kalo device nya memadai si lancar jaya. Quest ""nya juga menarik, gak ngebosenin. Karakter nya juga bagus"". Kalian harus coba ni game walau cuman sekali. Game open world terbaik 𝙢𝙚𝙣𝙪𝙧𝙪𝙩 𝙜𝙬.",5
cb3a09bf-ffae-4309-93ae-35d542ed028a,Muhamad Ilham Syifa,"berhenti top up lah, hari hari reward kok gacha, BLOK",1
07571b79-385a-4697-b498-8e95642486df,Nova Widianto,Game sampah keamanan akun kurang dan rentan terkena hacking,1
32a7e672-9996-457b-88c7-62c4aac89934,Ricky Support,Asli seru banget bro 😍😍 gk sia-sia ganti hp buat maen game nya 😍😍😍👍👍👍 Tapi tolong setting HUD nya bisa di custom tombol nya dan tata letak skil dan attack nya 😁,5
f3bc093a-b66d-473a-9e0f-02c564d58eb4,Danny Kusuma putra,MAKASIH JEAN C1 NYA HOYOVERSE SAYANG,1
16be9bb5-8387-4f9b-a3dd-09ef06d59c3e,GGWP ESPORT,Seru,5
0c08a329-ecd8-4522-ac3f-af914003d40a,Abil Fida,Nice game!,5
0a2e12f3-adc0-417c-b249-6367beacde15,orang1,Waw,5
71d629ab-e947-47da-b7fb-c41c8295ba19,Aqila Nabila,Lama banget upgeret nya,1
b9c84198-f45b-43e2-b269-5f9755f819a8,Sigit,Good game,5
f83f10d7-3540-4082-94a4-44160f12492e,naning Setyawati,nice and fun game,5
8accfbdb-7b56-4c49-8bfd-1283f590e042,Tirta Hadi utama,Mantap,5
a0c03f4a-8cdf-4511-93b7-aacaaeadbc22,Muhammad Resky Anshari,Game open word best,5
116a8e6d-c312-4ffe-b66a-c7f95ea658ab,Revianto Josan,Game birahi,1
bf40b840-2549-474d-a87e-328a28d474d3,Shio Aru,"Sip, tapi pelit B5",4
4053ee09-8abc-4e1d-8876-6b443fb61a6e,M Zhafran Hafizh,Untuk cerita story' nya sendiri sudah sangat bagus model karakter juga sudah sangat bagus desain wilayah juga bagus tapi ada satu kekurangan yang fatal banget saya kalo lagi rate off sering dpt qiqi ini rate dapat qiqi nya emng besar atau hoyovers ada dendam nih sama saya :v,5
dfc6881c-7b5d-4658-b498-150959eaf450,Destriayu Vasista,Give me resin,5
ee5c4a8d-b350-4ad6-ba65-5a3632488b36,Sosismini Gaming,Hehe game wibu saya suka,5
99b32e52-575f-4a7c-93a2-061ab4a3f684,Aisar Hadani,Gabut,5
802ae052-a2ce-4ec7-83de-54a319c0959f,Syafarudin Safar,Good game,5
72444cab-2640-4944-9679-bee127944d20,Nuzul Ihsan,Oke,5
bbcce3bb-e3df-47ad-a73a-78528690cd1a,Sannn,"The game is really fun, lots of interesting events and it doesn't make you bored",5
30eb4e1b-c436-4c38-8ed0-1bf3806d9674,Fairuz AdityaK,Gamenya bagus,5
f7230502-8149-4e45-be79-ce2e544642ea,Arjuna Voliyanto,Bikin hape saya rusak sampai overheat,1
cbfd3987-d0ce-4345-a8db-c2abe2922c3c,RIFAT TAUFIIQUL Hakim,Saya kasih bintang lima karna seru grafik juga oke,5
e9868356-a45e-4570-a389-058cc1168b0a,Suyadi,Game top. jalan ceritanya bagus dan banya char wangy wangy,5
72e98e61-8a0e-4e65-a409-4c6e8b3fda69,Bagaskara :v,🗿👍 nice game,5
1b2681a0-0394-48d7-9911-f72d06d958a2,SENDAL JEPIT,Bagus,5
7853a9a3-315f-4fa5-931d-476d5eaffaae,Rediva Rayhan,Jelek wle,5
7ced2a06-93fc-4aee-af00-64fc136f4fef,Alfin Muttaqin Setiawan (Hikkineet),Dmg falling musuh di tinggikan,1
0bf6a21e-c39c-4e82-9263-c6f50da1e9e3,Fachrel,TUTOR SALTO,5
30ddafb0-4a62-4bbb-9b8d-338cc6c3bcd6,Geri,Suka,5
0c3da659-d2be-4047-935d-3a81321853d7,Wildan Rafay Solehudin,GAME ADVENTURE TERBAIK👍,5
aca5111d-bfa9-43eb-8924-8ac49c633d65,Fauzi Guzwar,"Saya sangat merekomendasikan game ini , karena sangat seru dan story nya benar benar menarik , tapi tolong developer nya bisa gak munculin banner nya si Gorou hehe",5
51c31601-5382-4980-b9d3-047d09dd93d6,Bayu Wiraprakasa,"Saya hanya memberitahu bahwa,, game ini menghabiskan banyak data tetapi game nya memang memuaskan. Tapi saya menyarankan untuk developer agar membuat game tidak terlalu menghabiskan data karna bisa saja merugikan orang lain.. Terimakasih",4
1aefa305-e49d-4b96-a29d-b6af49a48d8f,Wayan Mariani mariani,Bagus,5
2c19f729-b28e-4041-976a-3100ba94d630,Devan Raditya,KEREN,5
5fc5285e-55d6-4728-a5ba-c7230ac8baca,Genshin Impact,Game The Best,5
3801dd8f-802e-4001-a035-9b6a4d86c578,Supry Samsat,Gem ini cocok untuk otaku atau animelovers soalnya ini udah grafiknya bagus dan elemenya banyak dan ada monster yang bi sa kita kalahkan,5
218c46e5-c022-46de-8a7d-129f545871fd,Yehuda pattihawean,Luar biasa,5
be08530a-6f56-4b9c-9181-d174fcd17127,nadyaa,Di luar nalar coyyy,5
82213364-70ca-4052-a894-8997b93bb99f,Daffa Putra Rasya VG,Mantap,5
b28b7059-ef77-4feb-99d2-b7a5a80efb7b,Selamet andi K,"Bintang segitu udah cukup bagiku karena dari awal main game ini masalah dari jaringan aja ping aku gak pernah mentok 90ms pdhal device yg ku pakai mumpuni , nanti jika jaringan sudah bisa 30ms fixx aku akan kasih rating 5*",4
8b62e22b-bbb1-4693-b00c-1207e56aecb5,John Christ,"BOSEN! ayolah hoyoverse tambahkan end game content, padahal combat system di game ini udah keren bgt beda dari game lain tpi kenapa malah gak ada end game content. Paling tidak TAMBAHIN RESIN NYA",2
c990d95a-a0a9-454a-b154-194cd8551245,ryan Yan,Bagus banget game nya,5
c6ac9684-2020-481d-a135-ac96d5deae84,Dirga Dwiyawan ibrahim,Gamenya keren grafiknya juga keren parah tapi sayangnya download data awalnya kurangin 2Gb lah Hp ku aja main genshin 3 jam dah panas,4
f9f4155f-a2f8-4c58-ae10-ae5bf30cc53e,Siraj Wigunarsa,Keren walau kalo mau lancar harus pake Wifi,5
a5d9aa48-9875-4f13-9eba-c7e9fcf7a002,ilyas rosadi,Sangat bagus sekali(mantap),5
1e3020cd-909b-4f0e-b955-d9575dd6003e,Astro Boy,Hpku kentang :),4
db0867b3-0af0-4a42-8c7e-7925469c8feb,YT okuma,MAMAH Mau Hape Baru,5
015d689c-3dce-4904-a228-033374f814ad,Inji Hala Candra kirana,Gameny keren,5
f54af238-5155-425a-b7bb-6b6876aa9544,Heri Triyanto,"Game yang sangat bagus, setelah memainkan game ini aku langsung jatuh cinta kepada karakter karakter nya, karakter favoritku adalah heizou, aku sangat mencintainya saat pandangan pertama karena dia sangat lah kul dan lucu makanya aku suka sama dia jadi aku harap banyak karakter seperti itu",5
51344000-c946-48df-b77d-b54239ba9adb,Fazrii,Bagus grafik nya juga mantep,5
8c1069af-5c47-4d6e-bc22-a9af805cfdd3,sq Laily,Bagus banget .. Wajib kalian dounlodd,5
3329db3a-26a1-4f14-8571-67399ec49fb7,Layla Youtube1,Game burikk masa storage tidak cukup Padahal ruang ku muat loh!!!!,1
d17cae63-5a0d-46c2-8d8e-9a9067a414ad,Danesh,Bagus,5
d0aef93c-85f3-4428-9901-cced2f8c8c7a,Nailah Rahmaa,Bagus parahhh askskskk,5
7222979d-7c38-476b-b18e-52170ba6bc8a,Idris Qomarulloh,Siap,5
186d50b0-5f4a-4ea1-a443-f2cd6ad3b7ce,Philip Marchel Manullang,Game forno jangan dimainin ya adick adick,5
4e812b5a-67a2-4ca3-bc3e-e26b7bd314e6,Muhamad Rhehan,Seru cuy tapi kenapa nilou ku gak pulang?😥,5
5f1b7fad-a7af-494c-8ed6-624ef2139702,Michella Laura,😡126,1
8e11aab0-a8a7-4bcd-88a4-4f0a2b1179a7,Iqbal Syahid Firmansyah,ok,5
879527b8-acb8-4780-9b17-f190b92cd3ab,Shudoly GWS,Love it,5
433788b7-774c-4b1a-a37b-dc833b01a139,DREAM,Mantap,5
a0deb9b5-3fe1-4bda-a3bf-cdd18f155c6d,Lee Hyun Bi,Good Game,5
8bcf0abc-ab00-4bf1-a91c-be4e12971fd9,Kang Junned,Guud ajh banyak carakter yg sexy saya suka,5
369c5eb6-d583-4213-974a-06c138f839ac,neko,Happy anniversary,5
24696be9-7a6f-470b-a935-a21efdfc21b4,Mas Don,Game Mobile Terbaik Yang Pernah Saya Mainkan!,5
b8d6b428-65b2-4333-b93e-cf3ff55b6676,Panji Arya K.,Oke,4
c9f5ed10-d52f-448e-9673-c827e6b8f78d,Sai Rento,"Resource untuk resin ditambah dooong, we need moooore resin buat jelajahi teyvat dan menguliti boss di tiap map. event ingame berhadiah primo juga kalo boleh diperbanyak, jangan hanya 1 event dalam seminggu.",4
3c4c83b6-9afd-4bf5-8a55-8fdf399eda9a,Deva Artha01,"Udh mulai membosankan, emang ya genshin itu seru nya di awal doang. Archon quest yg skrng juga boring banget, kebanyakan dialog, ga ad interaksi lebih. Saya harap kedepannya jadi lebih baik lagi untuk segi story nya (walau ga mungkin jir)",4
2ab2f338-59bc-484f-acf1-2ff1614fa3c9,Moch Al Fahrizal Raditia,Game 4no,1
03b93a47-b4a3-42a5-9ca0-462b1a84141a,Budi Anto,Enak seru dan asik,4
56a8a162-bd4f-4095-9183-d01083d10b43,rahmat peri,Seru dan menarik,5
fc1f6df8-92f8-4910-8b2a-3cc91da97eb9,Hilman Pratama,Selalu memberi bintang 5 ke genshin impact gem Ter seru mantap👍👍👍👍👍,5
e4b6b590-44e9-4e82-b621-b57679527ee7,Kevnavy,Sayang banget baru main bentar hp dah meronta ronta🗿,5
720057e9-9397-4512-912d-c6e27dc3a684,GHOST93,Buat setingan lebih berat lagi dong biar hp ku meledak!!!!,5
ace6c3a7-e526-450e-b624-77099c844082,Krety 1098,Good,5
384d8731-dab0-49e1-a1c2-0fc90fdec075,Frist Light,"Pensi dulu! Sudah AR60, Hadiah yang di dapat itu"" aja (terlalu sedikit dan ampasnya sering banget kalah rate off) :( , Resin gak nambah"" (Gameplay terlalu dibatasi membuat game menjadi sering nganggur alias bosen kecuali ada map baru), meski topup banyak tetapi sering ampas #gamepelit",1
d98f222d-6e13-4d4c-aa6a-0d5c4fb4b9c6,Sudah d Temukan,""" Game Buriqq 144p",5
5c94c9e3-0206-45b1-bf8f-89a6199b651c,La ode Alhusen,Bagussssssssss,4
afb32d8a-599d-4d17-ac69-2854c59f208a,Satria Yudha,"This? This could be the end everything so,why don't we go somewhere only we know",5
e5cf7b13-b823-4a02-9af6-17b0d07b2177,Muhamad Fikri,Game terbaik,5
ca56a686-0327-482f-aa58-47ec4d0cda18,Aru Miwa,Sistem gacha nya gak enak,1
1a425dcf-e641-44fb-99fe-b1e3fdfae1db,Mediyanantoni Zahri,Game jelek,1
eefd6488-f3cc-4da8-b0dd-8b5bb3cb4329,Yosa Mahendra,Cukup bagus,4
f8f0f7d4-f1fc-45ed-af62-e6fbb8421fc0,fedri marlan,Saya sangat menyukai game Ghensin ini,4
e34e271a-4ccd-47d3-95bc-9b4735bc7ec6,AlmeRey,"Akun lama hilang, tapi gapapa kok mihoyo",5
125e3fb3-8382-46bd-a474-7cbd493e321d,Dani Pamungkas,good,5
6d53c977-62bd-47e9-a563-73ce23210d14,Muhammad Zaki,Game yang seru juga sangat alur cerita dalam game sangat bagus desain karakternya pun bagus semua tapi ada satu hal yg kurang kok saat saya main gk ada teks damege walau udah grafik sangat tinggi kalau ini bug tolong di fix ya,5
8a572d27-8a14-4abc-9fe8-dfdd020815f1,exaidpo79,This is good,5
179dbcf5-227d-463f-8e8a-7bfb67758e56,Ardi Dimas,B aja.,1
5972fd66-4fad-42e7-b28e-9b8c1c5b5c83,Mie Fum,Good game,4
a66ac1aa-91ec-474a-bd4a-8f4fce20f95a,MUHAMAD FITROH ZULFIKAR,Gg lah,5
c845de70-e889-4a4c-b7ae-9ae6d71db029,Keyza vaa,"Bintang 5 dlu, kalo ga dapet bru 1 wkwk",5
a9100730-65f3-4b69-8f9c-b1c27206253b,Fikri Nao,Iya bagus,5
7dc7c616-3c65-4189-94a3-c35362b75a69,Syaifuddin Putra arihananta,Saya sangat suka 🫡,5
d3fbdbae-0792-4191-ad78-1aa79f4437a3,Kasay Win,jenuh gak bsa ktmu player/user lain,1
0978d387-f284-4f53-8c48-75c9dfdbcbf6,Angga R,Tolong akun saya terhack oleh seseorang,5
5b7004d3-fde9-465a-8361-27e46b24a894,Madsani Sani,"Game petualangan yang sangat epik, map nyah luas.. Ram nya juga luas mantap",5
9accc05e-7529-4a5e-ac5f-745713778ad6,VOID KNIGHT ボイド,Seru cuy,5
f93c1b08-d578-46ff-8d13-714f3f377be0,fachri abyasa,game 4no,5
08fbf124-000f-415f-9552-cf24b2e337ee,handa,Loding ya lama banget bikin bete,1
d3d69df9-abeb-4cc8-a526-1d13614fe4fd,Apriyadi Putra,Goooadddsss,5
85e9cbf1-74c6-4ead-919f-b58aed130ac1,Mitsu Account,"Ok nice sekali sudah 2 tahun lebih memainkan game ini tetapi belum terasa bosannya sama sekali karena event yang seru dan fiturnya juga selalu di update. Tapi karena ada keterbatasan dalam device, penyimpanannya, dan yang paling utamanya adalah CHIPSET. Jadi untuk hoyoverse team, saya berharap ada sedikit pengurangan size apk maupun kualitasnya juga dibuat sedemikian rupa agar bisa dimainkan smooth walaupun grafik ultra low, karena ada dalam chipset tertentu walaupun sudah memakai low tetap saja",5
92a805a8-7648-414a-ac18-1bdf02a8e87a,PAYY 12,228 MB ajah,5
e74824ea-19ef-4142-8c82-47de48e6ae2e,Nara Kenzo5,🦥,4
3209b4b0-cc1c-466d-8756-8b20649c687d,Melani Melani,Game ini sangat bagus😃,5
346e4c19-0e80-4523-8c8d-01d9293d90b4,Mahfhudz Kholiq,Tolong perkecil ukurannya. Saya mau balik main tapi pas liat penyimpanan gak bisa lagi karena udah tembus 20gban,2
6a2fa6df-1328-4343-9327-e5f69b795d9a,Rizal Rizal,Gw berubah pikiran soal ny game ny emg seperti biasa mungkin karna gw terlalu bersemengat buat mainin ny🗿🗿 masih tetep ok aku dukung kmu developer ok👍👍 karna game ny top gw cmn berharap semoga mb ny cmn 20 gb mentok dari situ soal ny pengen main genshin trs 🗿🗿,5
dc610c84-ecea-4eae-87d5-67bfa16c891b,akun genshit,bagi primo dong buat gacha albedo hehe,5
41b566b9-3a7c-4574-b62f-0d8eb4171ad0,Animasi film,Kurang mantep pity nya kek dahla,4
f50e5567-7848-40d1-b1fd-d7d6cd4bec9a,ririn paryono,"Jlk, kita loadingnya lama bet dah, kalian jangan download ini deh. Bakal nyesel🤬🤬",5
5dd7ac2c-ecb3-4b90-a4ad-e27e88fe2d0d,Dian,Seru jir bisa berpetualang dari dulu gua suka game petualangan jadi gua kasi bintang 5,5
03fdb75f-8eef-43eb-b70f-b9ffc1de0ba4,Lucky Wijaya,. Semua 🥲,5
60a7baa7-c3b8-4d2f-ab2e-b46b1b5d333c,M Azfairul Ikhzan,"Sekarang Genshin Jadi Aneh,Makin Kesini Makin Berat Banget Buat Dimainin,Next Di Optimalin Lagi",1
b13812f0-71e7-4555-b402-841cd8465405,M. Akbar Septian Darmawan,Hallo Hoyoverse menurut saya semuanya udah bagus tapi ada yang kurang yaitu domain senjata karena lebih enak kalo ada domain senjata jadi lebih mudah dan memperkuat diri untuk berpetualang dan gak susah susah cari primogem udah itu aja dari saya jadi terima kasih kalo ini dibaca Hoyoverse,5
2e621e18-be47-4a33-83db-a17262793e99,Enzo Manaon,pentil,5
b3f28301-f9ec-4d95-b56f-f0e1af724f74,Abu Bakar Siddiq,"Dari segi UI, cerita, grafis, dan gameplay. Game ini sangat bagus untuk game tingkatkan android. Namun, saran saya tambahkan fitur PvP di dalam gamenya agar lebih menyenangkan ketika bermain bersama teman.",4
a88a4f2d-42c3-43c7-9316-ba4a1f255ba1,M Bayu,Game terbaik RPG yg saya mainkan di android,5
0ba8f3aa-c449-47e5-8634-dc15488eb90b,Yosi Elsa,Good,4
cc2891b3-90d6-4d07-a28a-ae40edbe1a71,Eka Martha Amelia,Almost perfect,4
17e634f8-cf58-4c93-9c57-162d65fb7c8c,wartapara adam,"lumayan, apalagi bisa ketemu plyer lain lebih ok",5
7cd97280-4274-42c3-a65a-271cf24052d5,Awal Jati,Gacha Ampas Artefak Ampas,1
f34e171a-d6bd-4855-a42a-58c8a84f27d2,PLAY GAM,"only one more thing that is lacking, please add the control so that it can be layout in the use of controls, so that it can be more comfortable to play this game, I am very happy to play this game, hopefully the next update, there is a control button layout, ## hanya satu hal lagi yang kurang, mohon di tambahkan controlnya agar bisa layout dalam penggunaan controlnya, agar bisa lebih nyaman dalam memainkan game ini, semoga update selanjutnya ada tata letak kontrol",5
d1ee429e-da35-485a-8877-b11897345aec,Gabriel Alonso,I like this game,5
9076f335-0841-4e83-8b7d-15253fc99fd8,ji. 、,"Bisa gak sih delay musuhnya gak usah kelamaan? Mau ngerjain event delaynya lama bgt brengsek, gak kelar’ jadinya, jadi bikin males main jg kalo dah patah patah padahal sinyal bagus sishshshshsbyswnsgwkwnwjsj",3
3e8f14e3-b4a8-42aa-ba46-62104a26fa90,Pandang Pratama,GAME GOBLOK,1
48a46be0-cc40-4d2d-b2de-f02686d1216d,White UwU _craft,Kelaz,5
7314e3bc-694b-4c8f-9e47-b911c8f254d4,Ibrahim Mohammad,"Hoki gua di game ini sangat mantap, selalu soft pity",5
035ac18c-e216-4652-846a-64a293010ea0,Marsyaif Sa'bani,Ini pertama kali saya main game ini semoga game ini seru,5
630e17a1-6c71-45c2-876e-7c906e0fd8a1,Naufalino Mohammad Pranoto,Ini kenapa aku gk bisa di download,3
